CaseID,Activity,Resource,Timestamp,ActivityID,ResourceID
1-585469859,Accepted,Garima,2012/01/18 14:16:17.000000,2,292
1-585469859,Queued,Garima,2012/01/18 14:27:22.000000,1,292
1-585469859,Queued,Robert,2012/01/18 14:27:23.000000,1,150
1-585469859,Accepted,Robert,2012/02/28 16:40:30.000000,2,150
1-585469859,Accepted,Jay,2012/02/28 16:52:31.000000,2,293
1-585469859,Accepted,Bhavesh,2012/02/29 20:32:35.000000,2,294
1-585469859,Queued,Amit,2012/03/07 08:50:15.000000,1,217
1-585469859,Queued,Robert,2012/03/07 13:24:09.000000,1,150
1-585469859,Accepted,Bhavesh,2012/03/13 11:28:59.000000,2,294
1-585469859,Completed,Bhavesh,2012/03/13 11:29:05.000000,3,294
1-585714932,Accepted,Cyrille,2011/10/13 01:10:56.000000,2,295
1-585714932,Queued,Cyrille,2011/10/13 02:29:08.000000,1,295
1-585714932,Accepted,Karthick,2011/10/18 13:37:39.000000,2,186
1-585714932,Accepted,Karthick,2011/10/18 13:37:49.000000,2,186
1-585714932,Accepted,Mahesh,2011/10/18 13:47:13.000000,2,187
1-585714932,Accepted,Mahesh,2012/01/11 08:32:28.000000,2,187
1-585714932,Completed,Mahesh,2012/01/11 08:33:20.000000,3,187
1-586382001,Accepted,Peter,2011/10/13 15:25:56.000000,2,77
1-586382001,Completed,Peter,2012/01/03 16:00:47.000000,3,77
1-586382068,Accepted,Peter,2011/10/13 15:29:24.000000,2,77
1-586382068,Completed,Peter,2012/01/03 16:01:22.000000,3,77
1-586562664,Accepted,Cyrille,2011/10/13 18:22:38.000000,2,295
1-586562664,Queued,Cyrille,2011/10/13 18:27:15.000000,1,295
1-586562664,Accepted,Karthick,2011/10/18 13:43:47.000000,2,186
1-586562664,Accepted,Karthick,2011/10/18 13:43:56.000000,2,186
1-586562664,Accepted,Karthick,2012/01/04 12:28:49.000000,2,186
1-586562664,Accepted,Venkata,2012/02/09 07:38:50.000000,2,214
1-586562664,Accepted,Venkata,2012/03/28 09:13:27.000000,2,214
1-586562664,Completed,Venkata,2012/03/28 09:16:13.000000,3,214
1-587058585,Accepted,Maria,2011/10/14 09:39:18.000000,2,68
1-587058585,Completed,Maria,2012/03/16 12:42:52.000000,3,68
1-587038802,Accepted,Marten,2011/10/14 10:25:44.000000,2,103
1-587038802,Queued,Marten,2011/10/14 10:28:14.000000,1,103
1-587038802,Accepted,Johan,2011/10/14 10:30:00.000000,2,123
1-587038802,Accepted,Erik,2012/02/09 09:51:47.000000,2,106
1-587038802,Accepted,Erik,2012/02/13 16:35:34.000000,2,106
1-587038802,Completed,Erik,2012/03/23 14:42:37.000000,3,106
1-587337285,Accepted,Aparna,2011/10/14 15:33:07.000000,2,296
1-587337285,Completed,Aparna,2012/03/05 17:03:16.000000,3,296
1-587337305,Accepted,Aparna,2011/10/14 15:45:00.000000,2,296
1-587337305,Completed,Aparna,2012/02/09 10:19:55.000000,3,296
1-587383007,Accepted,Vikrant,2011/10/14 16:06:14.000000,2,297
1-587383007,Completed,Vikrant,2012/01/04 12:07:10.000000,3,297
1-588543315,Accepted,Vikrant,2011/10/17 15:05:05.000000,2,297
1-588543315,Completed,Vikrant,2012/01/25 14:26:37.000000,3,297
1-588566574,Accepted,Kjell,2011/10/17 15:10:55.000000,2,281
1-588566574,Accepted,Kjell,2012/02/01 07:56:35.000000,2,281
1-588566574,Completed,Kjell,2012/02/07 07:47:48.000000,3,281
1-588712865,Accepted,Kymaria,2011/10/17 18:46:10.000000,2,165
1-588712865,Queued,Kymaria,2011/10/17 19:40:08.000000,1,165
1-588712865,Queued,Kymaria,2011/10/17 19:40:09.000000,1,165
1-588712865,Accepted,Kymaria,2011/10/18 13:39:20.000000,2,165
1-588712865,Accepted,Kymaria,2011/10/18 19:49:58.000000,2,165
1-588712865,Completed,Kymaria,2012/01/06 15:50:17.000000,3,165
1-589099869,Accepted,Torbjorn,2011/10/18 11:06:35.000000,2,298
1-589099869,Completed,Torbjorn,2012/01/09 13:54:21.000000,3,298
1-589370341,Accepted,Agneta,2011/10/18 15:07:28.000000,2,126
1-589370341,Accepted,Agneta,2011/10/18 15:07:50.000000,2,126
1-589370341,Queued,Agneta,2011/10/18 15:10:17.000000,1,126
1-589370341,Accepted,Agneta,2011/11/28 13:46:11.000000,2,126
1-589370341,Accepted,Lars,2011/12/12 10:22:13.000000,2,31
1-589370341,Accepted,Stefan,2012/02/06 15:32:02.000000,2,13
1-589370341,Completed,Stefan,2012/02/06 15:34:54.000000,3,13
1-589421537,Accepted,Nicolas,2011/10/18 15:37:21.000000,2,118
1-589421537,Completed,Nicolas,2012/03/30 11:43:20.000000,3,118
1-589999547,Accepted,Celine,2011/10/19 09:28:17.000000,2,55
1-589999547,Completed,Celine,2011/11/04 07:57:09.000000,3,55
1-589999547,Accepted,Celine,2011/11/14 18:07:58.000000,2,55
1-589999547,Queued,Robert,2011/11/25 19:27:17.000000,1,150
1-589999547,Accepted,Ramith,2011/11/28 11:20:33.000000,2,299
1-589999547,Completed,Ramith,2012/01/05 10:57:29.000000,3,299
1-590262446,Queued,Maryse,2011/10/19 13:46:56.000000,1,300
1-590262446,Accepted,Maryse,2011/10/19 14:23:01.000000,2,300
1-590262446,Queued,Maryse,2011/10/19 14:34:22.000000,1,300
1-590262446,Accepted,Maryse,2011/10/19 14:36:21.000000,2,300
1-590262446,Accepted,Maryse,2011/10/19 14:38:22.000000,2,300
1-590262446,Completed,Maryse,2012/04/12 13:15:00.000000,3,300
1-589962550,Accepted,Stefan,2011/10/19 14:02:57.000000,2,13
1-589962550,Completed,Stefan,2012/02/22 10:50:42.000000,3,13
1-590574771,Queued,Robert,2011/10/19 20:47:58.000000,1,150
1-590574771,Accepted,Ramith,2011/10/20 10:38:25.000000,2,299
1-590574771,Completed,Ramith,2011/11/06 19:42:28.000000,3,299
1-590574771,Accepted,Ramith,2011/11/11 15:47:02.000000,2,299
1-590574771,Completed,Ramith,2012/01/04 07:12:48.000000,3,299
1-590579544,Accepted,Roland,2011/10/19 20:55:35.000000,2,133
1-590579544,Completed,Roland,2012/01/26 11:18:45.000000,3,133
1-591301260,Accepted,Hakan,2011/10/20 13:39:33.000000,2,164
1-591301260,Completed,Hakan,2012/03/13 13:19:08.000000,3,164
1-591508928,Accepted,Carolyn,2011/10/20 17:10:50.000000,2,46
1-591508928,Queued,Carolyn,2011/10/20 17:15:07.000000,1,46
1-591508928,Accepted,Padmanabha,2011/10/20 17:18:35.000000,2,78
1-591508928,Accepted,Carolyn,2011/10/20 17:18:43.000000,2,46
1-591508928,Accepted,Ewa,2012/02/06 20:35:18.000000,2,43
1-591508928,Completed,Ewa,2012/02/06 20:39:45.000000,3,43
1-591627183,Accepted,Srinivasan,2011/10/21 04:54:48.000000,2,69
1-591627183,Queued,Srinivasan,2011/10/21 04:56:45.000000,1,69
1-591627183,Accepted,Rijin,2011/10/22 19:51:42.000000,2,71
1-591627183,Completed,Rijin,2012/03/13 11:34:52.000000,3,71
1-591627239,Accepted,Srinivasan,2011/10/21 05:03:08.000000,2,69
1-591627239,Queued,Srinivasan,2011/10/21 05:14:43.000000,1,69
1-591627239,Accepted,Rijin,2011/10/22 19:53:09.000000,2,71
1-591627239,Completed,Rijin,2012/01/18 12:52:17.000000,3,71
1-592064699,Accepted,Christoffer,2011/10/21 13:01:26.000000,2,244
1-592064699,Completed,Christoffer,2012/02/01 13:02:51.000000,3,244
1-592390567,Accepted,Fredrik,2011/10/21 15:33:02.000000,2,62
1-592390567,Accepted,Fredrik,2011/10/21 15:34:07.000000,2,62
1-592390567,Accepted,Fredrik,2011/10/24 16:35:23.000000,2,62
1-592390567,Accepted,Fredrik,2011/12/07 15:15:03.000000,2,62
1-592390567,Accepted,Fredrik,2012/01/12 13:39:47.000000,2,62
1-592390567,Completed,Fredrik,2012/01/12 13:40:52.000000,3,62
1-593032661,Accepted,Curt,2011/10/22 18:40:10.000000,2,207
1-593032661,Queued,Curt,2011/10/22 18:42:30.000000,1,207
1-593032661,Accepted,John,2011/11/21 15:12:05.000000,2,237
1-593032661,Completed,John,2012/01/18 14:24:22.000000,3,237
1-593022132,Accepted,Maltesh,2011/10/23 04:46:32.000000,2,301
1-593022132,Completed,Maltesh,2012/01/09 01:29:49.000000,3,301
1-593022224,Accepted,Eric,2011/10/23 09:39:49.000000,2,132
1-593022224,Completed,Eric,2012/01/09 10:21:47.000000,3,132
1-593312167,Accepted,Ian,2011/10/24 08:11:07.000000,2,29
1-593312167,Accepted,Ian,2011/10/24 08:14:00.000000,2,29
1-593312167,Accepted,Andrew,2012/05/04 16:01:15.000000,2,143
1-593312167,Completed,Andrew,2012/05/04 16:01:17.000000,3,143
1-593431551,Accepted,Linda,2011/10/24 09:41:20.000000,2,57
1-593431551,Accepted,Linda,2011/10/24 09:46:49.000000,2,57
1-593431551,Accepted,Linda,2011/11/25 15:09:49.000000,2,57
1-593431551,Completed,Linda,2012/01/09 15:00:52.000000,3,57
1-593751721,Accepted,Peter,2011/10/24 14:22:19.000000,2,77
1-593751721,Completed,Peter,2012/01/03 16:03:49.000000,3,77
1-593933571,Accepted,Rainer,2011/10/24 16:58:48.000000,2,302
1-593933571,Completed,Rainer,2012/04/20 12:01:39.000000,3,302
1-594093101,Accepted,Sreelesh,2011/10/25 03:39:54.000000,2,303
1-594093101,Accepted,Sreelesh,2012/01/04 13:59:47.000000,2,303
1-594093101,Accepted,Sreelesh,2012/01/04 13:59:54.000000,2,303
1-594093101,Queued,Robert,2012/03/07 13:15:35.000000,1,150
1-594093101,Queued,Amit,2012/03/12 19:09:52.000000,1,217
1-594093101,Accepted,Sreelesh,2012/03/28 15:55:11.000000,2,303
1-594093101,Completed,Sreelesh,2012/03/28 15:55:58.000000,3,303
1-594472343,Accepted,Urban,2011/10/25 13:12:06.000000,2,304
1-594472343,Accepted,Urban,2011/11/28 11:10:24.000000,2,304
1-594472343,Accepted,Urban,2012/02/29 14:03:00.000000,2,304
1-594472343,Completed,Urban,2012/02/29 14:03:01.000000,3,304
1-594666837,Accepted,Jorgen,2011/10/25 14:23:06.000000,2,272
1-594666837,Completed,Jorgen,2012/02/28 16:00:13.000000,3,272
1-594693527,Accepted,Per,2011/10/25 14:30:47.000000,2,8
1-594693527,Completed,Per,2012/04/20 08:21:40.000000,3,8
1-594673056,Accepted,Peter,2011/10/25 14:34:02.000000,2,77
1-594673056,Completed,Peter,2012/01/03 16:01:46.000000,3,77
1-595361681,Accepted,Henrik,2011/10/26 09:22:18.000000,2,20
1-595361681,Completed,Henrik,2012/02/15 17:01:59.000000,3,20
1-595293983,Queued,Srinivasan,2011/10/26 09:56:21.000000,1,69
1-595293983,Accepted,Rijin,2011/10/27 12:50:17.000000,2,71
1-595293983,Completed,Rijin,2011/12/30 05:05:05.000000,3,71
1-595293983,Accepted,Rijin,2011/12/30 05:36:51.000000,2,71
1-595293983,Completed,Rijin,2012/01/31 12:56:19.000000,3,71
1-595687232,Accepted,Gustav,2011/10/26 16:28:06.000000,2,60
1-595687232,Accepted,Gustav,2011/11/01 09:25:19.000000,2,60
1-595687232,Accepted,Jonas,2011/11/01 09:26:11.000000,2,104
1-595687232,Accepted,Marco,2012/03/23 10:49:00.000000,2,134
1-595687232,Completed,Marco,2012/03/23 10:51:13.000000,3,134
1-596251950,Accepted,Christer,2011/10/27 08:39:11.000000,2,114
1-596251950,Accepted,Christer,2011/10/27 11:37:42.000000,2,114
1-596251950,Accepted,Christer,2012/03/23 13:52:39.000000,2,114
1-596251950,Completed,Christer,2012/03/23 13:52:47.000000,3,114
1-596290771,Accepted,Axel,2011/10/27 09:24:19.000000,2,305
1-596290771,Accepted,Axel,2011/10/27 09:33:47.000000,2,305
1-596290771,Accepted,Axel,2011/11/07 16:30:05.000000,2,305
1-596290771,Accepted,Grzegorz,2012/02/27 07:50:56.000000,2,213
1-596290771,Completed,Grzegorz,2012/04/03 13:17:41.000000,3,213
1-596286562,Accepted,Niklas,2011/10/27 09:37:38.000000,2,4
1-596286562,Completed,Niklas,2012/01/09 08:20:11.000000,3,4
1-596331167,Accepted,Martin,2011/10/27 10:48:01.000000,2,44
1-596331167,Queued,Martin,2011/10/27 11:25:19.000000,1,44
1-596331167,Accepted,Claes,2011/10/28 10:43:21.000000,2,204
1-596331167,Accepted,Claes,2011/10/28 10:43:29.000000,2,204
1-596331167,Completed,Claes,2012/01/10 10:10:29.000000,3,204
1-596580941,Accepted,Marten,2011/10/27 14:27:20.000000,2,103
1-596580941,Queued,Marten,2011/10/28 10:49:21.000000,1,103
1-596580941,Accepted,Mica,2011/11/01 08:09:03.000000,2,113
1-596580941,Accepted,Bjorn T,2011/11/01 10:57:12.000000,2,306
1-596580941,Accepted,Bjorn T,2011/11/01 10:57:22.000000,2,306
1-596580941,Completed,Bjorn T,2012/02/28 09:51:52.000000,3,306
1-596608752,Accepted,Tomas,2011/10/27 14:32:18.000000,2,2
1-596608752,Accepted,Tomas,2011/10/27 14:33:37.000000,2,2
1-596608752,Completed,Tomas,2012/01/30 13:42:26.000000,3,2
1-596676011,Queued,Ulrika,2011/10/27 16:10:48.000000,1,98
1-596676011,Accepted,Daniel,2012/04/11 15:46:12.000000,2,39
1-596676011,Completed,Daniel,2012/04/11 15:46:34.000000,3,39
1-596815491,Accepted,Stephen,2011/10/27 18:26:39.000000,2,111
1-596815491,Completed,Stephen,2012/01/05 21:08:06.000000,3,111
1-597285812,Accepted,Carolyn,2011/10/28 10:06:29.000000,2,46
1-597285812,Accepted,Carolyn,2011/10/28 11:25:46.000000,2,46
1-597285812,Accepted,Ewa,2011/11/22 13:36:13.000000,2,43
1-597285812,Completed,Ewa,2012/01/03 13:11:12.000000,3,43
1-597231167,Accepted,Pratap,2011/10/28 13:17:58.000000,2,307
1-597231167,Accepted,Pratap,2011/10/28 13:27:42.000000,2,307
1-597231167,Accepted,Pratap,2011/12/21 12:33:25.000000,2,307
1-597231167,Accepted,Pratap,2011/12/21 12:33:48.000000,2,307
1-597231167,Queued,Robert,2011/12/30 17:11:45.000000,1,150
1-597231167,Accepted,Ramith,2012/02/20 04:27:14.000000,2,299
1-597231167,Completed,Ramith,2012/03/09 13:07:07.000000,3,299
1-597580752,Accepted,Edward,2011/10/28 15:16:54.000000,2,308
1-597580752,Accepted,Edward,2011/10/28 15:23:31.000000,2,308
1-597580752,Accepted,Edward,2011/10/28 15:25:32.000000,2,308
1-597580752,Accepted,Edward,2011/12/08 22:31:10.000000,2,308
1-597580752,Completed,Edward,2012/02/13 15:47:58.000000,3,308
1-597616526,Accepted,Borje,2011/10/28 15:32:35.000000,2,309
1-597616526,Completed,Borje,2012/01/03 12:19:56.000000,3,309
1-598583993,Accepted,Marcin,2011/10/31 09:05:05.000000,2,256
1-598583993,Queued,Marcin,2011/10/31 09:05:35.000000,1,256
1-598583993,Accepted,Marcin,2011/11/04 15:19:35.000000,2,256
1-598583993,Completed,Marcin,2012/01/18 11:28:06.000000,3,256
1-599074651,Accepted,Robert,2011/10/31 17:54:07.000000,2,150
1-599074651,Accepted,Robert,2011/10/31 17:56:44.000000,2,150
1-599074651,Completed,Robert,2012/01/04 14:48:41.000000,3,150
1-599157751,Accepted,Ann-Charlotte,2011/10/31 23:40:16.000000,2,285
1-599157751,Queued,Ann-Charlotte,2011/10/31 23:48:47.000000,1,285
1-599157751,Accepted,Marcus,2011/11/18 07:31:45.000000,2,286
1-599157751,Queued,Martin,2011/11/18 07:34:16.000000,1,44
1-599157751,Accepted,Lennart,2011/11/18 10:43:24.000000,2,122
1-599157751,Completed,Lennart,2012/04/11 09:03:56.000000,3,122
1-599157997,Accepted,Craig,2011/11/01 01:33:07.000000,2,94
1-599157997,Queued,Craig,2011/11/01 01:36:28.000000,1,94
1-599157997,Accepted,Lennart,2011/11/01 07:56:26.000000,2,122
1-599157997,Accepted,Johan,2011/11/01 07:57:28.000000,2,123
1-599157997,Accepted,Johan,2012/01/04 12:35:26.000000,2,123
1-599157997,Completed,Johan,2012/01/04 12:35:27.000000,3,123
1-599158067,Accepted,Craig,2011/11/01 01:38:21.000000,2,94
1-599158067,Queued,Craig,2011/11/01 01:42:00.000000,1,94
1-599158067,Accepted,Lennart,2011/11/01 07:57:38.000000,2,122
1-599158067,Accepted,Johan,2011/11/01 09:18:38.000000,2,123
1-599158067,Completed,Johan,2012/01/04 12:36:05.000000,3,123
1-599352141,Accepted,Niklas,2011/11/01 08:23:43.000000,2,4
1-599352141,Completed,Niklas,2012/01/09 08:19:48.000000,3,4
1-599517681,Accepted,Ove,2011/11/01 13:35:50.000000,2,227
1-599517681,Accepted,Ove,2011/11/07 13:11:29.000000,2,227
1-599517681,Accepted,Marie,2012/01/09 14:01:54.000000,2,167
1-599517681,Completed,Marie,2012/01/09 14:02:05.000000,3,167
1-599586617,Accepted,Carolyn,2011/11/01 15:05:49.000000,2,46
1-599586617,Queued,Carolyn,2011/11/01 16:23:53.000000,1,46
1-599586617,Accepted,Ewa,2012/01/09 13:20:00.000000,2,43
1-599586617,Completed,Ewa,2012/01/30 12:29:11.000000,3,43
1-599626401,Queued,Robert,2011/11/01 16:12:37.000000,1,150
1-599626401,Accepted,Joshua,2011/11/07 08:23:28.000000,2,310
1-599626401,Accepted,Robert,2012/01/06 18:54:50.000000,2,150
1-599626401,Completed,Robert,2012/01/06 18:56:19.000000,3,150
1-600432558,Accepted,Andreas,2011/11/02 09:00:44.000000,2,311
1-600432558,Accepted,Andreas,2011/11/02 09:03:13.000000,2,311
1-600432558,Accepted,Gustav,2011/11/21 14:52:20.000000,2,60
1-600432558,Completed,Gustav,2012/01/30 13:43:57.000000,3,60
1-600506847,Accepted,Ann-Charlotte,2011/11/02 10:38:33.000000,2,285
1-600506847,Queued,Ann-Charlotte,2011/11/02 10:49:55.000000,1,285
1-600506847,Accepted,Anders,2011/11/16 09:54:15.000000,2,42
1-600506847,Queued,Peter,2011/11/16 10:49:09.000000,1,77
1-600506847,Queued,Mica,2011/11/16 10:54:37.000000,1,113
1-600506847,Accepted,Mica,2011/11/17 07:43:46.000000,2,113
1-600506847,Accepted,Marten,2011/11/17 09:13:49.000000,2,103
1-600506847,Queued,Peter,2011/11/17 09:17:35.000000,1,77
1-600506847,Accepted,Magnus,2011/11/17 09:18:13.000000,2,112
1-600506847,Queued,Mica,2011/11/17 14:29:20.000000,1,113
1-600506847,Accepted,Erik,2011/11/17 14:46:54.000000,2,106
1-600506847,Accepted,Vikingur,2011/11/23 09:06:21.000000,2,312
1-600506847,Queued,Mica,2011/12/06 14:41:54.000000,1,113
1-600506847,Accepted,Vikingur,2011/12/06 14:42:41.000000,2,312
1-600506847,Completed,Vikingur,2012/01/27 14:40:19.000000,3,312
1-600663061,Accepted,Borje,2011/11/02 13:11:01.000000,2,309
1-600663061,Queued,Borje,2011/11/02 13:11:07.000000,1,309
1-600663061,Accepted,Borje,2011/11/09 13:36:53.000000,2,309
1-600663061,Completed,Borje,2012/01/03 11:03:09.000000,3,309
1-600873076,Accepted,Aparna,2011/11/02 19:58:55.000000,2,296
1-600873076,Completed,Aparna,2012/01/26 11:00:39.000000,3,296
1-601289432,Accepted,Saikat,2011/11/03 05:42:43.000000,2,313
1-601289432,Accepted,Saikat,2012/01/18 11:55:47.000000,2,313
1-601289432,Accepted,Saikat,2012/02/22 07:10:05.000000,2,313
1-601289432,Completed,Saikat,2012/02/22 07:11:43.000000,3,313
1-601400851,Accepted,Sandra,2011/11/03 09:48:02.000000,2,314
1-601400851,Queued,Sandra,2011/12/07 15:01:12.000000,1,314
1-601400851,Accepted,Andrzej,2011/12/07 15:01:20.000000,2,315
1-601400851,Queued,Cyril,2011/12/07 15:04:17.000000,1,148
1-601400851,Accepted,Cyril,2012/01/10 16:27:44.000000,2,148
1-601400851,Completed,Cyril,2012/01/10 16:29:11.000000,3,148
1-601433623,Accepted,Peter,2011/11/03 10:02:34.000000,2,77
1-601433623,Completed,Peter,2012/01/12 11:06:35.000000,3,77
1-601636752,Accepted,Ewa,2011/11/03 13:23:28.000000,2,43
1-601636752,Completed,Ewa,2012/01/03 09:32:27.000000,3,43
1-601819090,Accepted,Daniel,2011/11/03 18:45:21.000000,2,39
1-601819090,Accepted,Daniel,2012/02/02 12:18:05.000000,2,39
1-601819090,Accepted,Rajesh Kumar,2012/02/02 12:18:31.000000,2,176
1-601819090,Accepted,Andres,2012/03/08 13:58:03.000000,2,177
1-601819090,Completed,Andres,2012/03/08 13:58:40.000000,3,177
1-602316021,Accepted,Marcin,2011/11/04 08:40:13.000000,2,256
1-602316021,Accepted,Marcin,2011/11/04 08:40:22.000000,2,256
1-602316021,Accepted,Marcin,2012/01/03 08:04:51.000000,2,256
1-602316021,Completed,Marcin,2012/02/10 08:08:31.000000,3,256
1-602316067,Accepted,Marcin,2011/11/04 08:41:14.000000,2,256
1-602316067,Accepted,Marcin,2011/11/04 08:43:29.000000,2,256
1-602316067,Accepted,Marcin,2012/01/03 08:07:05.000000,2,256
1-602316067,Completed,Marcin,2012/02/10 08:05:02.000000,3,256
1-602316153,Accepted,Henrik,2011/11/04 08:43:24.000000,2,20
1-602316153,Queued,Henrik,2012/01/03 08:22:34.000000,1,20
1-602316153,Accepted,Barbara,2012/01/03 09:31:31.000000,2,41
1-602316153,Accepted,Barbara,2012/01/03 09:31:39.000000,2,41
1-602316153,Completed,Barbara,2012/03/30 12:46:28.000000,3,41
1-602316201,Accepted,Marcin,2011/11/04 08:44:24.000000,2,256
1-602316201,Completed,Marcin,2012/02/10 08:07:18.000000,3,256
1-602316215,Accepted,Marcin,2011/11/04 08:45:46.000000,2,256
1-602316215,Accepted,Marcin,2012/01/03 08:07:54.000000,2,256
1-602316215,Completed,Marcin,2012/02/10 08:04:41.000000,3,256
1-602316249,Accepted,Marcin,2011/11/04 08:46:53.000000,2,256
1-602316249,Completed,Marcin,2012/02/10 08:02:42.000000,3,256
1-602396115,Accepted,Jenny,2011/11/04 10:27:04.000000,2,251
1-602396115,Accepted,Jenny,2011/11/04 12:23:05.000000,2,251
1-602396115,Completed,Jenny,2012/05/21 12:49:52.000000,3,251
1-602464818,Accepted,Grzegorz,2011/11/04 16:13:21.000000,2,213
1-602464818,Completed,Grzegorz,2012/04/23 12:37:01.000000,3,213
1-602870173,Accepted,Praveen,2011/11/06 09:00:41.000000,2,229
1-602870173,Queued,Praveen,2011/11/06 09:10:10.000000,1,229
1-602870173,Accepted,Sameer,2011/11/07 08:35:18.000000,2,316
1-602870173,Queued,Martin,2011/11/07 08:38:14.000000,1,44
1-602870173,Accepted,Michael,2011/11/07 09:10:45.000000,2,128
1-602870173,Accepted,Michael,2011/11/07 10:03:58.000000,2,128
1-602870173,Accepted,Michael,2011/11/07 11:45:40.000000,2,128
1-602870173,Queued,Daniel,2011/11/07 11:47:27.000000,1,39
1-602870173,Accepted,Mikael,2011/11/08 10:42:37.000000,2,76
1-602870173,Accepted,Daniel,2011/11/09 12:08:35.000000,2,39
1-602870173,Accepted,Mikael,2011/11/09 12:09:46.000000,2,76
1-602870173,Completed,Mikael,2011/11/25 08:39:57.000000,3,76
1-602870173,Accepted,M Humaira,2011/12/07 13:25:46.000000,2,317
1-602870173,Queued,Praveen,2011/12/07 13:27:34.000000,1,229
1-602870173,Accepted,Arun,2011/12/07 13:29:22.000000,2,188
1-602870173,Accepted,Partha,2011/12/07 13:29:55.000000,2,318
1-602870173,Queued,Martin,2011/12/07 13:50:32.000000,1,44
1-602870173,Accepted,Mikael,2012/01/22 22:20:26.000000,2,76
1-602870173,Completed,Mikael,2012/01/22 22:21:04.000000,3,76
1-603537274,Accepted,KumarGuru,2011/11/07 06:50:44.000000,2,319
1-603537274,Accepted,KumarGuru,2011/11/07 06:51:29.000000,2,319
1-603537274,Accepted,KumarGuru,2011/11/07 06:51:56.000000,2,319
1-603537274,Accepted,KumarGuru,2011/11/08 14:56:57.000000,2,319
1-603537274,Accepted,KumarGuru,2012/05/23 12:48:56.000000,2,319
1-603537274,Completed,KumarGuru,2012/05/28 06:16:32.000000,3,319
1-603563148,Accepted,Tomas,2011/11/07 08:26:58.000000,2,2
1-603563148,Completed,Tomas,2012/01/09 12:27:06.000000,3,2
1-603708003,Accepted,Ewa,2011/11/07 10:47:29.000000,2,43
1-603708003,Completed,Ewa,2012/01/30 14:08:22.000000,3,43
1-603798757,Accepted,Anup,2011/11/07 11:57:05.000000,2,267
1-603798757,Completed,Anup,2012/05/23 12:07:40.000000,3,267
1-604432843,Accepted,Kim,2011/11/08 09:01:01.000000,2,320
1-604432843,Completed,Kim,2012/02/01 09:55:22.000000,3,320
1-604432860,Accepted,Kim,2011/11/08 09:02:33.000000,2,320
1-604432860,Completed,Kim,2012/02/01 09:55:55.000000,3,320
1-604432887,Accepted,Kim,2011/11/08 09:03:55.000000,2,320
1-604432887,Completed,Kim,2012/02/01 09:56:20.000000,3,320
1-604604928,Accepted,J,2011/11/08 12:29:53.000000,2,321
1-604604928,Accepted,J,2011/11/08 12:54:05.000000,2,321
1-604604928,Completed,J,2012/01/11 05:34:37.000000,3,321
1-604645912,Accepted,Maryse,2011/11/08 13:37:04.000000,2,300
1-604645912,Queued,Maryse,2011/11/08 13:37:05.000000,1,300
1-604645912,Accepted,Maryse,2011/11/08 13:38:40.000000,2,300
1-604645912,Queued,Maryse,2011/11/08 13:38:53.000000,1,300
1-604645912,Accepted,Maryse,2011/11/08 13:39:34.000000,2,300
1-604645912,Accepted,Maryse,2011/11/08 13:47:11.000000,2,300
1-604645912,Completed,Maryse,2012/02/01 12:27:13.000000,3,300
1-604646378,Accepted,Maryse,2011/11/08 14:23:20.000000,2,300
1-604646378,Completed,Maryse,2012/04/12 13:23:47.000000,3,300
1-604882241,Accepted,Stefan,2011/11/08 19:21:15.000000,2,13
1-604882241,Queued,Stefan,2011/11/08 19:30:30.000000,1,13
1-604882241,Accepted,Stefan,2011/11/11 07:58:22.000000,2,13
1-604882241,Queued,Amir,2011/11/11 08:02:17.000000,1,83
1-604882241,Accepted,Amir,2011/11/11 08:05:40.000000,2,83
1-604882241,Queued,Stefan,2012/01/04 16:45:39.000000,1,13
1-604882241,Accepted,Amir,2012/01/04 16:46:03.000000,2,83
1-604882241,Completed,Amir,2012/01/04 16:49:48.000000,3,83
1-605034229,Accepted,Henrik,2011/11/09 09:17:08.000000,2,20
1-605034229,Accepted,Henrik,2011/11/09 09:17:58.000000,2,20
1-605034229,Completed,Henrik,2012/01/18 13:50:24.000000,3,20
1-605029866,Accepted,Kalpesh,2011/11/09 11:04:16.000000,2,17
1-605029866,Accepted,Sridhar,2011/11/09 11:58:57.000000,2,322
1-605029866,Completed,Sridhar,2012/02/22 11:21:10.000000,3,322
1-605184371,Accepted,Miroslawa,2011/11/09 11:41:22.000000,2,160
1-605184371,Accepted,Miroslawa,2011/12/09 12:47:46.000000,2,160
1-605184371,Accepted,Miroslawa,2011/12/09 15:06:20.000000,2,160
1-605184371,Accepted,Bartosz,2012/01/13 10:16:22.000000,2,323
1-605184371,Accepted,Bartosz,2012/01/20 06:55:08.000000,2,323
1-605184371,Accepted,Bartosz,2012/02/01 12:45:27.000000,2,323
1-605184371,Completed,Bartosz,2012/04/13 10:10:39.000000,3,323
1-605279637,Accepted,Timothy,2011/11/09 14:27:59.000000,2,28
1-605279637,Completed,Timothy,2012/02/15 11:44:42.000000,3,28
1-605728578,Accepted,Gitt,2011/11/10 11:46:15.000000,2,324
1-605728578,Accepted,Gitt,2011/11/10 11:52:04.000000,2,324
1-605728578,Completed,Gitt,2012/01/09 13:36:47.000000,3,324
1-606068287,Accepted,Amit,2011/11/11 04:57:04.000000,2,217
1-606068287,Queued,Amit,2011/11/11 04:58:52.000000,1,217
1-606068287,Queued,Rafal,2011/11/13 05:23:39.000000,1,155
